title,artistName,yearAsString,genre,image,brightness,blockCount,colorCount,pink,brown,yellow,blue,gray,purple,black,orange,green,white,red,mean_b_gradients_horiz,mean_g_gradients_horiz,mean_r_gradients_horiz,mean_b_gradients_vert,mean_g_gradients_vert,mean_r_gradients_vert
Le Libertaire,Duvillier Rene,1999,abstract,https://uploads7.wikiart.org/images/rene-duvillier/le-libertaire-1999(1).jpg!Large.jpg,36.59428316781258,3,4,0.0,66.5,0.0,0.0,14.785714285714285,0.0,0.0,0.0,0.0,12.847402597402596,5.866883116883117,0.006281803825232497,0.007311827956989247,0.0063370039476418035,0.006056673155959333,0.007243725762786274,0.0032559456398640997
Ici-Ailleurs,Duvillier Rene,2002,abstract,https://uploads6.wikiart.org/images/rene-duvillier/ici-ailleurs-2002(1).jpg!Large.jpg,54.73166252416459,3,2,0.0,17.338028169014088,0.0,0.3415492957746479,81.6830985915493,0.0,0.08098591549295775,0.0,0.0,0.556338028169014,0.0,0.005423153545340515,0.003839480193450733,0.005310321938267508,0.003943392054249282,0.005311301268810859,0.0023912003825920613
"Javelots et la mer, voyage intérieur",Duvillier Rene,,abstract,https://uploads6.wikiart.org/images/rene-duvillier/javelots-et-la-mer-voyage-int-rieur(1).jpg,23.85337858220211,6,2,0.0,71.21923076923076,0.0,0.0,24.215384615384615,0.0,0.019230769230769232,0.0,0.0,4.546153846153846,0.0,0.005982905982905983,0.008596931430216774,0.007579585649317837,0.003939726249949231,0.010371223969050951,0.0024409747064517485
Improvisation (Modern City): Cacophonic!,Strubin Robert,1956,abstract,https://uploads0.wikiart.org/images/robert-strubin/improvisation-modern-city-cacophonic-1956.jpg,65.83406017579445,15,3,0.0,1.6939655172413792,1.5301724137931034,0.0,58.15948275862068,0.0,0.0,19.94396551724138,0.0,18.67241379310345,0.0,0.001446393057313325,0.005161938696267873,0.0032145606012586587,0.0066008103063686435,0.0014383815887156644,0.0031011994344871618
"Musical Painting (Johann Sebastian Bach, Choral Cantata 147)",Strubin Robert,1957,abstract,https://uploads3.wikiart.org/images/robert-strubin/musical-painting-johann-sebastian-bach-choral-cantata-187-1957.jpg,48.1144861392833,8,1,0.0,0.6293103448275862,0.004310344827586207,0.0,95.49568965517241,0.0,0.0,0.9051724137931035,0.0,2.9655172413793105,0.0,0.007855191256830601,0.013742878956950725,0.00647119459397549,0.002717391304347826,0.011644744780982262,0.00935520161051572
"Beethoven, Sonate Clair de Lune Domin., Fragm. Ière partie",Strubin Robert,1958,abstract,https://uploads0.wikiart.org/images/robert-strubin/beethoven-sonate-clair-de-lune-domin-fragm-i-re-partie-1958.jpg,56.70951394642364,7,2,0.0,21.595070422535212,0.8239436619718311,0.0,74.87323943661973,0.0,0.0,2.323943661971831,0.0,0.3838028169014085,0.0,0.008007634221226453,0.006586725215335248,0.009902631033768386,0.0034989778267023115,0.008797538267318921,0.0040768326146609175
"Musical Painting: Giuseppe Verdi, Requiem",Strubin Robert,1958,abstract,https://uploads3.wikiart.org/images/robert-strubin/musical-painting-giuseppe-verdi-requiem-1958.jpg,50.65337108105273,19,3,0.0,19.18983957219251,0.0053475935828877,0.0,71.29679144385027,0.0,0.0,6.417112299465241,0.0,3.090909090909091,0.0,0.0025302843407027866,0.00016515822157627007,0.0037203335471456063,0.0011647866601275135,0.002735455962339769,0.0037966478377627557
"Verdi Requiem, pg. 201-05 (Fragm.)",Strubin Robert,1958,abstract,https://uploads2.wikiart.org/images/robert-strubin/verdi-requiem-pg-201-05-fragm-1958.jpg,57.88467386954782,18,3,0.0,11.095238095238095,0.0782312925170068,0.0,78.32312925170069,0.0,0.0,6.63265306122449,0.0,3.8707482993197275,0.0,0.004150361674374482,0.0073152889539136795,0.008147290227245496,0.0019433753762908203,0.0028385892600225533,0.0028325358851674642
Arthur Honegger: Pastorale d''été,Strubin Robert,1959,abstract,https://uploads2.wikiart.org/images/robert-strubin/arthur-honegger-pastorale-d-t-1959.jpg,52.5880174291939,11,2,0.0,12.230994152046785,0.0,0.0,85.5233918128655,0.0,0.0,0.9356725146198831,0.0,1.3099415204678362,0.0,0.0004098360655737705,0.008145713886169767,0.00777954498305788,0.00016402046975462538,0.001431806073521577,0.001880567469482019
Musikbild zu einer Komposition von Pjotr Iljitsch Tschaikowski,Strubin Robert,1960,abstract,https://uploads8.wikiart.org/images/robert-strubin/musikbild-zu-einer-komposition-von-pjotr-iljitsch-tschaikowski-1960.jpg,54.519845938375354,22,2,0.0,5.800000000000001,0.06071428571428571,0.0,89.625,0.0,0.0,1.332142857142857,0.0,3.182142857142857,0.0,0.006395452122934802,0.010382513661202186,0.00852629689463292,0.006456530511590369,0.0021821896183489647,0.0030893644087047387
E 226,Geiger Rupprecht,1955,abstract,https://uploads7.wikiart.org/images/rupprecht-geiger/e-226-1955.jpg,50.101533166458076,2,3,0.0,18.659574468085104,0.14627659574468085,0.0,1.3803191489361701,0.0,0.0,65.18351063829788,0.0,0.0,14.630319148936168,0.0007691124442393477,0.005002070921081976,0.00674997403856139,0.0004841735762270774,0.007796725996334607,0.006172214914499646
OE 250 (Schwarz vor zweimal Rot),Geiger Rupprecht,1957,abstract,https://uploads5.wikiart.org/images/rupprecht-geiger/oe-250-schwarz-vor-zweimal-rot-1957.jpg,32.851756535947715,2,3,0.0,66.98697916666667,0.0,0.0,0.5546875,0.0,0.0,0.9062499999999999,0.0,15.924479166666666,15.627604166666668,0.0,0.0,0.0,0.0,0.0,0.0
OE 260,Geiger Rupprecht,1957,abstract,https://uploads8.wikiart.org/images/rupprecht-geiger/oe-260-1957.jpg,40.51770963704631,2,4,0.0026595744680851063,39.83244680851064,0.0,0.0,1.5638297872340425,0.0,0.0,8.925531914893616,0.0,14.571808510638299,35.10372340425532,0.0,0.0,0.0,0.00841143159916548,0.0,0.00864975310744083
OE 275,Geiger Rupprecht,1958,abstract,https://uploads8.wikiart.org/images/rupprecht-geiger/oe-275-1958.jpg,26.71972151179312,2,2,0.0,38.822463768115945,0.0,0.0,0.4565217391304348,0.0,0.0,0.0,0.0,0.0,60.721014492753625,0.000997506234413965,0.008220502901353965,0.00047693995325988456,9.324878776575905e-05,0.010871030052558286,0.0072676327656407335
OE 280 (Komposition in Rot mit Weiß und Blau),Geiger Rupprecht,1959,abstract,https://uploads8.wikiart.org/images/rupprecht-geiger/oe-280-komposition-in-rot-mit-wei-und-blau-1959.jpg,23.794191045402115,3,3,0.0,60.165775401069524,0.0,0.0,5.700534759358289,0.0,0.0374331550802139,0.0,0.0,0.013368983957219251,34.082887700534755,0.00010124190064794816,0.003594986807387863,0.002002002002002002,0.005964345734339473,0.0011457670273711013,0.0054245646478656186
Farbmodulationen,Geiger Rupprecht,1962,abstract,https://uploads0.wikiart.org/images/rupprecht-geiger/farbmodulationen-1962.jpg,46.1041955017301,1,5,0.0,11.86764705882353,0.0,0.0,15.058823529411763,0.0,22.86764705882353,27.908088235294116,0.0,22.279411764705884,0.01838235294117647,0.009908069458631256,0.005536086139468739,0.0,0.010917137939513155,0.005716735743890239,0.01218905472636816
Goulimine,Geiger Rupprecht,1964,abstract,https://uploads2.wikiart.org/images/rupprecht-geiger/goulimine-1964.jpg!Large.jpg,38.38879551820729,2,3,0.0,5.063492063492063,0.0,0.0,0.0,0.0,0.0,38.095238095238095,0.0,0.0,56.841269841269835,0.007032605717417116,0.007683913794671274,0.00524327927127305,0.0062587872465871466,0.008775464517573316,0.010761189440857381
Leuchtrot orange - leuchtrot warm,Geiger Rupprecht,1965,abstract,https://uploads6.wikiart.org/images/rupprecht-geiger/leuchtrot-orange-leuchtrot-warm-1965.jpg!Large.jpg,65.53291991495394,1,4,20.704819277108435,0.030120481927710847,3.3343373493975905,0.0,1.4969879518072289,0.0,0.0,17.159638554216865,0.0,38.25301204819277,19.021084337349397,0.0031956616472183217,0.0014085300580314384,0.0049656974844821955,0.006159561986703168,0.007109405856796254,0.010615425960763236
Leuchtrot und gelb,Geiger Rupprecht,1965,abstract,https://uploads2.wikiart.org/images/rupprecht-geiger/leuchtrot-und-gelb-1965.jpg,49.11356111306798,3,4,63.85329341317365,0.0,0.0,0.0,6.254491017964072,0.0,0.0,19.197604790419163,0.0,5.820359281437126,4.874251497005988,0.006376012407375496,0.006289051333360558,0.00836185607209393,0.009434370537066689,0.0029641827912721287,0.006256517205422315
867-97 (Vulcano),Geiger Rupprecht,1997,abstract,https://uploads7.wikiart.org/images/rupprecht-geiger/867-97-vulcano-1997.jpg,53.17957699933906,2,3,0.0,15.132022471910112,0.0,0.0,0.7106741573033708,0.0,0.0,0.0,0.0,33.50561797752809,50.651685393258425,0.0,0.0,0.0,8.893236693494598e-05,5.101780521401969e-05,0.0
The Mirage [Las Vegas],Morris Sarah,1999,abstract,https://uploads0.wikiart.org/images/sarah-morris/the-mirage-las-vegas-1999.jpg,30.99178921568627,73,4,0.0,37.299479166666664,0.0,0.0,26.356770833333332,0.0,21.403645833333336,11.692708333333334,0.0,3.247395833333333,0.0,0.0023144321375433955,0.0032294885715081155,0.0048679297469229705,0.005729408233978119,0.002357908589915828,0.0034712731645984802
Metro Center [Capital],Morris Sarah,2001,abstract,https://uploads0.wikiart.org/images/sarah-morris/metro-center-capital-2001.jpg,54.363966893289984,11,3,0.0,13.316582914572864,0.0,0.0,69.23115577889448,0.0,0.0,3.542713567839196,0.0,12.917085427135678,0.992462311557789,0.0023106181792328746,0.008845691820465218,0.005456830012565069,0.0018842616249361266,0.003187015376527796,0.00792111218881345
Pools - Century [Miami],Morris Sarah,2003,abstract,https://uploads8.wikiart.org/images/sarah-morris/pools-century-miami-2003.jpg,68.2148800637006,30,3,0.0,12.228426395939087,57.4238578680203,0.0,24.66751269035533,0.0,0.0025380710659898475,4.591370558375635,0.0,1.0862944162436547,0.0,0.00178746468315747,0.007016702149989505,0.0022546897546897545,0.0016979394497525038,0.0020680973504375974,0.0034510943601852692
1952 [Rings],Morris Sarah,2006,abstract,https://uploads8.wikiart.org/images/sarah-morris/1952-rings-2006.jpg,58.02342156862744,19,5,0.0,26.9625,6.9575,0.0,32.33,0.0,0.0025,9.475,0.0,24.2725,0.0,0.006760232199279888,0.008561446615733099,0.0076175466246388235,0.003820170500241274,0.008131794050728912,0.005003075661267172
Alpine Coil [Knots],Morris Sarah,2009,abstract,https://uploads6.wikiart.org/images/sarah-morris/alpine-coil-knots-2009.jpg,58.394509803921565,14,4,0.0075,17.4875,0.8475,0.0,54.010000000000005,0.0,0.0,10.125,0.0,17.4625,0.06,0.006851474930481897,0.0037062414351563475,0.0,0.005622076305737951,0.009749365623469706,0.00033120808147718805
Box,Morris Sarah,2009,abstract,https://uploads1.wikiart.org/images/sarah-morris/box-2009.jpg,60.386117647058825,33,5,0.0,2.6275,9.8475,0.0,47.02,0.0,11.885,15.245000000000001,0.0,13.375,0.0,0.0002868983104877271,0.0032535440390425285,0.0049599389545974815,0.0077549437766576195,0.006665993334006666,0.004659953726333627
Flat Jumbo [Clips],Morris Sarah,2009,abstract,https://uploads5.wikiart.org/images/sarah-morris/flat-jumbo-clips-2009.jpg,59.637745098039204,21,4,0.0,25.955000000000002,0.38,0.0,38.4,0.0,0.0225,5.63,0.0,29.612500000000004,0.0,0.02075523452500686,0.001216772744290528,0.00383421581157568,0.003637275805844726,0.006857756849856208,0.0024953409772892387
Gem Manufacturing Company [Clips],Morris Sarah,2009,abstract,https://uploads2.wikiart.org/images/sarah-morris/gem-manufacturing-company-clips-2009.jpg,59.62316666666666,19,4,0.0,19.6575,0.0,0.0,27.92,0.0,0.105,18.77,0.0,31.332500000000003,2.215,0.006564762670957361,0.006783852426146237,0.0013385132708693807,0.0027000385719795996,0.000455000455000455,0.007706874532082617
Owl [Clips],Morris Sarah,2009,abstract,https://uploads7.wikiart.org/images/sarah-morris/owl-clips-2009.jpg,61.13171568627451,26,4,0.0,23.5925,7.6125,0.0,33.78,0.0,0.0,3.27,0.0,31.745,0.0,0.010315558624050685,0.0065838819901658475,0.006547865727310402,0.004310147186941171,0.0007547525826689938,0.004199103562160887
Portuguese Bowline [Knots],Morris Sarah,2009,abstract,https://uploads4.wikiart.org/images/sarah-morris/portuguese-bowline-knots-2009.jpg,58.1837156862745,23,5,0.0,14.815000000000001,0.08,0.0,35.47,0.0,6.7924999999999995,14.940000000000001,0.0,27.902500000000003,0.0,0.0014725568942436412,0.004698377859323022,0.0013943760167325122,0.007166763678696158,0.006655759648992341,0.0062540669510519845
Eletrobras [Rio],Morris Sarah,2013,abstract,https://uploads3.wikiart.org/images/sarah-morris/eletrobras-rio-2013.jpg,65.8801999231065,6,5,0.0,21.274509803921568,15.887254901960784,0.0,13.073529411764707,0.0,0.024509803921568627,13.053921568627452,0.0,36.681372549019606,0.004901960784313725,0.01620039479953713,0.017764513607617424,0.01461867328644325,0.014048108143926845,0.016981000765536918,0.003946115117703089
"Green, Black and White Movement",Frost Terry,1951,abstract,https://uploads0.wikiart.org/images/terry-frost/green-black-and-white-movement-1951.jpg!Large.jpg,52.17189120809614,8,2,0.0,12.870967741935486,0.0,0.0,84.34838709677419,0.0,0.0,0.0,0.0,2.7806451612903222,0.0,0.004315851258502227,0.006819676671166961,0.007017907764640808,0.007429781619970142,0.0013243186728932879,0.008584290051296368
Blue Moon,Frost Terry,1952,abstract,https://uploads6.wikiart.org/images/terry-frost/blue-moon-1952.jpg!Large.jpg,65.83155752867185,3,3,0.0,9.040880503144653,0.9654088050314467,0.0,38.575471698113205,0.0,0.13836477987421383,0.0,0.0,51.27987421383647,0.0,0.0021569603451136554,0.004067233865947292,0.0006198859409868585,0.0011773115250388933,0.00707075009583848,0.004461250849762066
Leeds Landscape,Frost Terry,1956,abstract,https://uploads3.wikiart.org/images/terry-frost/leeds-landscape-1956.jpg!Large.jpg,84.8969987995198,2,2,0.0,2.5918367346938775,0.0,0.0,19.918367346938776,0.0,0.0,0.0,0.0,77.48979591836735,0.0,0.009559576647319904,0.006610439936175063,0.026067159931701764,0.0119870908252651,0.004379393799700358,0.029279538904899136
"Winter 1956, Yorkshire",Frost Terry,1956,abstract,https://uploads0.wikiart.org/images/terry-frost/winter-1956-yorkshire-1956.jpg!Large.jpg,59.03186769657357,2,2,0.0,11.191919191919192,0.0,0.0,88.38383838383838,0.0,0.0,0.0,0.0,0.4242424242424243,0.0,0.011076459834390795,0.007736528232955461,0.0006963788300835655,0.0023408761565042917,0.005216513349786852,0.006648787574030618
Composition,Frost Terry,1957,abstract,https://uploads8.wikiart.org/images/terry-frost/composition-1957.jpg!Large.jpg,58.72668312080077,5,4,0.0,25.82167832167832,0.0,0.0,22.38111888111888,0.0,5.286713286713287,0.0,0.0,46.51048951048951,0.0,0.004021081397618583,0.0021963368239400712,0.009006882989183874,0.00035771065182829887,0.0007173887051133873,0.000597442944198829
Yellow Triptych,Frost Terry,1959,abstract,https://uploads3.wikiart.org/images/terry-frost/yellow-triptych-1959.jpg!Large.jpg,66.84363143631435,7,4,0.0,20.650406504065042,60.3130081300813,0.0,5.191056910569106,0.0,0.0,13.703252032520325,0.0,0.03252032520325203,0.10975609756097562,0.006944747761519983,0.00810200557843007,0.01045141205247943,0.003917030178937061,0.006129955046996322,0.005600837848913984
May 1962 (Stays),Frost Terry,1962,abstract,https://uploads2.wikiart.org/images/terry-frost/may-1962-stays-1962.jpg!Large.jpg,78.13358823529411,4,3,0.0,8.415000000000001,0.0,0.0,39.92,0.0,0.0,0.395,0.0,51.245,0.025,0.003405292261551439,0.004400749063670412,0.0038063147385498566,0.005673591205933631,0.00011862044423356366,2.9653352311478814e-05
"June, Red and Black",Frost Terry,1965,abstract,https://uploads6.wikiart.org/images/terry-frost/june-red-and-black-1965.jpg!Large.jpg,38.072009474930915,7,3,0.0,72.6510067114094,0.0,0.0,13.771812080536913,0.0,0.0033557046979865767,0.0,0.0,13.560402684563758,0.013422818791946307,0.004432453266525342,0.014213992306187652,0.015078908695929972,0.0024496294935391024,0.0001221224888563229,0.008694623528715917
Colour on the Side,Frost Terry,1969,abstract,https://uploads6.wikiart.org/images/terry-frost/colour-on-the-side-1969.jpg!Large.jpg,70.73629398779379,5,2,0.0,0.6986754966887417,0.0,0.0,78.20860927152317,0.0,0.0,0.19536423841059603,0.0,19.850993377483444,1.0463576158940397,4.540707442219498e-05,0.005969052757243216,0.0017175917555595733,0.008724456471027339,0.004843184276108525,0.0031471652026868334
"Red, Blue, Orange on Yellow",Frost Terry,1969,abstract,https://uploads4.wikiart.org/images/terry-frost/red-blue-orange-on-yellow-1969.jpg!Large.jpg,75.22121568627452,8,4,0.0,3.623333333333333,0.13666666666666666,0.0,23.823333333333334,0.0,0.0033333333333333335,5.65,0.0,60.980000000000004,5.783333333333333,0.006844150571312569,0.0016267020122906375,0.003872451140557875,0.004737241030823648,0.011065465147097801,0.006950013365410318
Green and Orange,Frost Terry,1970,abstract,https://uploads4.wikiart.org/images/terry-frost/green-and-orange-1970.jpg!Large.jpg,85.13986503692387,8,2,0.0,3.3538961038961044,19.136363636363637,0.0,1.5454545454545454,0.0,0.0,1.5227272727272727,0.0,74.17857142857143,0.262987012987013,0.006643835616438356,0.0063020644693951465,0.00657010601761983,0.008136961333159744,0.014744027303754266,0.014360498019241653
Stacked on the Side,Frost Terry,1970,abstract,https://uploads7.wikiart.org/images/terry-frost/stacked-on-the-side-1970.jpg!Large.jpg,73.21739362411631,4,2,0.0,2.9489795918367347,0.9591836734693878,0.0,65.29251700680273,0.0,0.0,4.312925170068027,0.0,23.261904761904763,3.224489795918367,0.007164634146341464,0.011677614430194974,0.002859965680411835,0.010291678860598966,0.008407168747482884,0.007570819754324392
Alhambra,Frost Terry,1972,abstract,https://uploads5.wikiart.org/images/terry-frost/alhambra-1972.jpg,66.78703703703704,1,6,6.149305555555555,1.4097222222222223,8.84375,0.0,22.989583333333332,0.34027777777777773,0.0,9.722222222222223,0.0,41.84027777777778,8.70486111111111,0.007844183564567769,0.012830188679245283,0.013135503084450117,0.011397904421160236,0.009514452660427115,0.010158244002041858
Ice Blue,Frost Terry,1972,abstract,https://uploads5.wikiart.org/images/terry-frost/ice-blue-1972.jpg!Large.jpg,68.913195215193,5,3,0.0,2.6949685534591197,0.0,0.0,59.81132075471698,0.0,0.006289308176100628,12.50314465408805,0.0,24.98427672955975,0.0,0.0006063715658379588,0.004852104133619483,0.011127833264924522,0.009655584312164045,0.0044090385289844184,0.00892328929205285
Moonship,Frost Terry,1972,abstract,https://uploads5.wikiart.org/images/terry-frost/moonship-1972.jpg!Large.jpg,44.46204044117647,6,4,0.0,13.96484375,0.19140625,0.0,64.90234375,0.0,0.0,3.7890624999999996,0.00390625,10.21875,6.929687499999999,0.007867350495443909,0.008105420188960715,0.008526903851808291,0.0,0.006233394645411813,0.0023725391216557292
Zebra,Frost Terry,1972,abstract,https://uploads2.wikiart.org/images/terry-frost/zebra-1972.jpg!Large.jpg,60.780642469753865,13,5,0.0,11.52836879432624,8.794326241134751,0.0,38.6063829787234,0.0,0.0,1.900709219858156,0.0,26.70921985815603,12.460992907801419,0.0009229349330872173,0.009046807394781697,0.0065381676148424895,0.010069964006955959,0.006008908311622825,0.009644190913940986
Untitled,Frost Terry,1975,abstract,https://uploads5.wikiart.org/images/terry-frost/untitled-1975.jpg!Large.jpg,79.36591572799333,3,3,0.0,6.585106382978724,0.0,0.0,18.322695035460992,0.0,0.0,2.2163120567375887,0.0,72.8758865248227,0.0,0.0144170734476104,0.0016507487324607948,0.004032258064516129,0.006244677831393698,0.00011816140848398913,0.0056891495601173025
"Umea, Sweden",Frost Terry,1979,abstract,https://uploads8.wikiart.org/images/terry-frost/umea-sweden-1979.jpg!Large.jpg,84.59348136605635,3,2,0.0,9.311258278145695,0.0,0.0,0.5695364238410596,0.0,0.1556291390728477,0.0,0.0,89.9635761589404,0.0,0.014252591380250954,0.010537992235163616,0.010392528614563584,0.0054694621695533276,0.0006407518154634772,0.010253101025310102
Rider's Song,Frost Terry,1989,abstract,https://uploads0.wikiart.org/images/terry-frost/rider-s-song-1989.jpg!Large.jpg,48.89240196078431,5,4,0.0,25.220588235294116,0.0,0.0,50.88970588235294,0.0,5.422794117647059,0.0,0.0,18.459558823529413,0.007352941176470587,0.006817787041862081,0.00923373156535819,0.008071201081977225,0.005742200891326705,0.0024893772264904072,0.0034753507529926633
Thamar and Amnon,Frost Terry,1989,abstract,https://uploads4.wikiart.org/images/terry-frost/thamar-and-amnon-1989.jpg!Large.jpg,37.60797289504037,3,3,0.0,36.463235294117645,0.0,0.0,54.841911764705884,0.0,5.3786764705882355,0.07720588235294117,0.0036764705882352936,2.7904411764705883,0.4448529411764706,0.006938527084601339,0.0060044114042970345,0.0028451814819330976,0.0020306589687437786,0.0024394145405102776,0.008112212276214835
"Tree, Tree",Frost Terry,1989,abstract,https://uploads6.wikiart.org/images/terry-frost/tree-tree-1989.jpg!Large.jpg,23.767704728950402,6,4,0.0,77.61764705882352,0.0,0.0,7.518382352941176,0.0,6.150735294117647,0.0,0.011029411764705883,8.70220588235294,0.0,0.001170452574995665,0.00656680544229366,0.008975026014568158,0.006627613631504682,0.009121764955451845,0.00029942681153220975
Variations,Frost Terry,1989,abstract,https://uploads7.wikiart.org/images/terry-frost/variations-1989.jpg!Large.jpg,71.19917820069203,12,3,0.0,13.13235294117647,1.9485294117647058,0.04044117647058824,21.959558823529413,0.0,0.05147058823529412,0.46691176470588236,0.0,60.216911764705884,2.183823529411765,0.005781612719547983,0.002656563017158784,0.000952587140073609,0.0024191494779730073,0.007984116255491721,0.009975689496185765
R. B. and W. Spiral for A.,Frost Terry,1991,abstract,https://uploads1.wikiart.org/images/terry-frost/r-b-and-w-spiral-for-a-1991.jpg!Large.jpg,78.56213725490197,2,3,0.0,9.2875,0.0,0.0,20.465,0.0,0.0,0.5875,0.0,69.2925,0.3675,0.0011611770370160582,0.00718289625644348,0.001019281406608341,0.0026107437782002894,0.0009274352200550841,0.0030685209166150555
Spirals,Frost Terry,1991,abstract,https://uploads4.wikiart.org/images/terry-frost/spirals-1991.jpg,64.47345098039216,14,3,0.0,12.839999999999998,1.7274999999999998,0.0,56.0325,0.0,0.16999999999999998,3.7325,0.0,25.4775,0.02,0.002894846651366576,0.0009195764693518299,0.0054194838336271076,0.0005994110135258398,0.004888047934405551,0.002894051408876845
Blue and Lemon,Frost Terry,2001,abstract,https://uploads2.wikiart.org/images/terry-frost/blue-and-lemon-2001.jpg,74.3890162844799,8,4,0.0,1.097457627118644,6.338983050847458,0.0,21.953389830508474,0.0,0.0,15.016949152542372,0.0,55.46186440677966,0.13135593220338984,0.0041307253067671,0.007277099284945896,0.005530354812651463,0.01460376548070728,0.012060673325934147,0.005833029529711994
Orchard Tambourine B Complete Portfolio,Frost Terry,2002,abstract,https://uploads0.wikiart.org/images/terry-frost/orchard-tambourine-b-complete-portfolio-2002.jpg,44.20835809071103,49,4,0.0,50.323232323232325,0.4646464646464647,0.0,29.55050505050505,0.0,0.04292929292929293,8.255050505050505,0.0,11.13888888888889,0.22474747474747475,0.00017952247022919035,0.006709779275586726,0.0026988125224901042,0.0049801090319728895,0.0003281427122486725,0.0069046916494541165
Love Tree,Frost Terry,,abstract,https://uploads1.wikiart.org/images/terry-frost/love-tree.jpg,75.4412848556508,9,6,0.0,5.268844221105528,10.032663316582914,0.0,13.605527638190953,0.0,7.545226130653266,6.3793969849246235,0.0,57.16834170854271,0.0,0.00571712652249565,0.004834810636583401,0.006295476115153432,0.004309500489715965,0.003961895883706703,0.0014115684450290334
Vertical Rhythms,Frost Terry,,abstract,https://uploads8.wikiart.org/images/terry-frost/vertical-rhythms.jpg,53.290718297369196,15,5,0.0,18.849246231155778,4.0201005025125625,0.0,19.64824120603015,0.0,2.6959798994974875,5.198492462311558,0.0,26.040201005025125,23.547738693467338,0.0014172974714124658,0.00500427580527666,0.006161971830985915,0.007119832807906202,0.0039596327703413,0.009097567557148915
Yellow and Black,Frost Terry,,abstract,https://uploads8.wikiart.org/images/terry-frost/yellow-and-black.jpg,73.16313725490197,6,4,0.0,7.85,0.3525,0.0,1.8075,0.0,10.5825,21.685,0.0,57.7225,0.0,0.0012824897400820793,0.01062202211828474,0.005183850986249615,0.0067588059442831765,0.008443643080170631,0.0037745786516853934
Abstract church,Doesburg Theo van,1915,abstract,https://uploads0.wikiart.org/images/theo-van-doesburg/abstract-church-1915.jpg!Large.jpg,86.7440828813795,1,2,0.0,0.8829787234042553,0.0,0.0,10.687943262411348,0.0,0.0035460992907801418,0.0,0.0,88.42553191489361,0.0,0.0021551724137931034,0.008096516894464709,0.0042415269497018925,0.0026855860189193524,0.0012051580765677099,0.0037767688537104745
Street Music I,Doesburg Theo van,1915,abstract,https://uploads8.wikiart.org/images/theo-van-doesburg/street-music-i-1915.jpg!Large.jpg,73.54943771626297,7,3,0.0,5.327205882352941,0.0,0.0,89.45220588235294,0.0,0.1875,0.0,0.0,5.033088235294118,0.0,0.0,0.006922742197080581,0.009895895182678225,0.008296284534772944,0.000478487977989553,0.0035499182322204937
Street Music II,Doesburg Theo van,1915,abstract,https://uploads0.wikiart.org/images/theo-van-doesburg/street-music-ii-1915.jpg!Large.jpg,81.23973471741638,3,2,0.0,1.9558823529411764,0.0,0.0,21.470588235294116,0.0,0.0,0.0,0.0,76.57352941176471,0.0,0.00632039542986792,0.002444888146367304,0.0015887888540351163,0.0024343733517263764,0.010142979347427594,0.004976341980747267
Composition I (Still life),Doesburg Theo van,1916,abstract,https://uploads0.wikiart.org/images/theo-van-doesburg/composition-i-still-life-1916.jpg!Large.jpg,46.29984355444306,11,3,0.0,28.569148936170212,0.0,0.0,59.25265957446808,0.0,4.308510638297872,0.8218085106382979,0.0,7.047872340425531,0.0,0.0024549225429611444,0.0053054889233808385,0.006220796036705512,0.0027109454422229754,0.00670286780926523,0.0018643014518953732
Composition II (Still life),Doesburg Theo van,1916,abstract,https://uploads1.wikiart.org/images/theo-van-doesburg/composition-ii-still-life-1916.jpg!Large.jpg,42.94024064171123,7,4,0.0,32.015151515151516,1.5113636363636365,0.0,50.496212121212125,0.0,6.890151515151516,9.068181818181818,0.0,0.01893939393939394,0.0,0.009255891031082009,0.006940521346138326,0.006049679487179487,0.010069556777741831,0.010200364298724954,0.008199027370282545
Composition IV (Still life),Doesburg Theo van,1916,abstract,https://uploads1.wikiart.org/images/theo-van-doesburg/composition-iv-still-life-1916.jpg!Large.jpg,44.34318989340703,8,2,0.0,35.211409395973156,0.0,0.0,60.15771812080537,0.0,2.426174496644295,0.0,0.0,2.204697986577181,0.0,0.005618771644639197,0.005618771644639197,0.005618771644639197,0.0038942188550996565,0.0038942188550996565,0.0038942188550996565
Dancers,Doesburg Theo van,1916,abstract,https://uploads1.wikiart.org/images/theo-van-doesburg/dancers-1916.jpg!Large.jpg,48.20909550917141,7,2,0.0,23.783870967741937,0.0,0.0,76.18064516129033,0.0,0.035483870967741936,0.0,0.0,0.0,0.0,0.002094048493754592,0.003474532416648185,0.0074552500461339734,0.004858149452994623,0.007477474109245897,0.0038845105143241326
Heroic movement,Doesburg Theo van,1916,abstract,https://uploads0.wikiart.org/images/theo-van-doesburg/heroic-movement-1916.jpg!Large.jpg,38.547338935574224,2,2,0.0,23.726708074534162,0.9565217391304347,0.0,72.50621118012423,0.0,0.0,2.81055900621118,0.0,0.0,0.0,0.007467456019375021,0.004620105891478096,0.007691529197449651,0.0014129995962858296,0.0034381636161391446,0.0009118233089054743
Composition,Doesburg Theo van,1917,abstract,https://uploads5.wikiart.org/images/theo-van-doesburg/composition-1917.jpg!Large.jpg,38.16464676322791,10,2,0.0,62.87939698492462,0.0,0.0,36.46482412060302,0.0,0.620603015075377,0.015075376884422112,0.0,0.020100502512562814,0.0,0.0029469284967985642,0.005399887166536819,0.0006714834412183396,0.0022291454047376055,0.005115778136779752,0.006711589572874439
