,Unnamed: 0,title,artistName,yearAsString,genre,image,brightness,blockCount,colorCount,pink,brown,yellow,blue,gray,purple,black,orange,green,white,red,mean_b_gradients_horiz,mean_g_gradients_horiz,mean_r_gradients_horiz,mean_b_gradients_vert,mean_g_gradients_vert,mean_r_gradients_vert,label
769,769,Untitled,Wassily Kandinsky,1941,abstract,https://uploads4.wikiart.org/images/wassily-kandinsky/untitled-1941-1.jpg!Large.jpg,52.77888163,8,3,0,33.14074074,0.166666667,0,58.12592593,0,0.007407407,1.72962963,0,6.803703704,0.025925926,0.000822562,0.001252838,0.008484609,0.0067704,0.002014775,0.005640516,6
770,770,A floating figure,Wassily Kandinsky,1942,abstract,https://uploads2.wikiart.org/images/wassily-kandinsky/a-floating-figure-1942.jpg!Large.jpg,47.88172906,16,2,0,6.185064935,0,0,88.37012987,0,2.623376623,0,0,2.818181818,0.003246753,0.008007181,0.006801252,0.009079165,0.006743113,0.005666438,0.008693456,14
771,771,At rest,Wassily Kandinsky,1942,abstract,https://uploads5.wikiart.org/images/wassily-kandinsky/at-rest.jpg!Large.jpg,42.98090815,4,3,0,61.15413534,0.07518797,0,29.36090226,0,0,0,0,9.409774436,0,0.004399427,0.002896002,0.012883372,0.003534639,0.004919862,0.011500154,16
772,772,Fixed points,Wassily Kandinsky,1942,abstract,https://uploads1.wikiart.org/images/wassily-kandinsky/fixed-points.jpg!Large.jpg,60.58979996,14,3,0,16.65656566,0.838383838,0,73.25252525,0,0,3.272727273,0,5.97979798,0,0.000587042,0.001340842,0.008574031,0.011791821,0.001071065,0.00701698,8
773,773,Intime message,Wassily Kandinsky,1942,abstract,https://uploads8.wikiart.org/images/wassily-kandinsky/intime-message-1942.jpg!Large.jpg,39.62816041,18,2,0,8.293969849,0.22361809,0,88.13567839,0,0.138190955,1.77638191,0,1.432160804,0,0.006780447,0.002532088,0.003325141,0.002773804,0.000263837,0.003258751,8
774,774,Reciprocal Accords,Wassily Kandinsky,1942,abstract,https://uploads3.wikiart.org/images/wassily-kandinsky/reciprocal-accords-1942.jpg!Large.jpg,66.03812914,5,4,0.464968153,9.50955414,0.060509554,0.085987261,37.76751592,0.742038217,6.984076433,0.079617834,0.025477707,42.28025478,2,0.001175507,0.007535333,0.005020981,0.004941745,0.004423161,0.007730556,19
775,775,Conglomerat,Wassily Kandinsky,1943,abstract,https://uploads5.wikiart.org/images/wassily-kandinsky/conglomerat-1943.jpg!Large.jpg,40.34516519,14,3,0,35.01369863,0.003424658,0,38.36986301,0,0.017123288,22.2739726,0,4.301369863,0.020547945,0.007001723,3.73E-05,0.000369959,0.006032122,0.006527366,0.008581449,7
776,776,Twilight,Wassily Kandinsky,1943,abstract,https://uploads2.wikiart.org/images/wassily-kandinsky/twilight-1943.jpg!Large.jpg,32.84610566,10,2,0,46.05208333,0.003472222,0.125,53.32986111,0.114583333,0.013888889,0.170138889,0,0.190972222,0,0.003121786,0.009457405,0.000147831,0.008140961,0.008309316,0.00400584,6
777,777,White figure,Wassily Kandinsky,1943,abstract,https://uploads6.wikiart.org/images/wassily-kandinsky/white-figure-1943.jpg!Large.jpg,22.39594413,5,3,0,81.56506849,0.085616438,0,8.414383562,0,1.219178082,0.308219178,0,8.215753425,0.191780822,0.0058528,0.000671037,0.008207233,0.012129168,0.002417109,0.007031616,17
778,778,Composition,Wassily Kandinsky,1944,abstract,https://uploads5.wikiart.org/images/wassily-kandinsky/composition-1944.jpg!Large.jpg,82.03624871,5,3,0,7.233552632,0,0,12.80263158,0,0.207236842,0.391447368,0,79.36513158,0,0.004071325,0.005122576,0.000156209,0.004193215,0.006303341,0.000717677,2
779,779,Last watercolour,Wassily Kandinsky,1944,abstract,https://uploads1.wikiart.org/images/wassily-kandinsky/last-watercolour-1944.jpg,81.37568627,8,2,0,4.703571429,0.646428571,0,8.146428571,0,0.871428571,0.657142857,0,84.975,0,0.009813428,0.000823497,0.009095542,0.003582694,0.001177856,0.002033792,2
780,780,Tempered Elan,Wassily Kandinsky,1944,abstract,https://uploads7.wikiart.org/images/wassily-kandinsky/tempered-elan-1944.jpg!Large.jpg,40.6425693,8,3,0,33.92413793,0,0,56.53793103,0,0.044827586,0.662068966,0,8.634482759,0.196551724,0.001923657,0.004407112,0.007325044,0.006512573,0.007730015,0.004713246,6
781,781,Untitled,Wassily Kandinsky,1944,abstract,https://uploads8.wikiart.org/images/wassily-kandinsky/untitled-1.jpg!Large.jpg,60.59391481,9,4,0,15.87931034,1.203448276,0,52.07586207,0.003448276,1.079310345,20.1862069,0,9.568965517,0.003448276,0.006896803,0.002933304,0.00358017,0.003502116,0.001499579,0.005335087,13
782,782,Planar Relation,Willi Baumeister,1920,abstract,https://uploads8.wikiart.org/images/willi-baumeister/planar-relation-1920.jpg,84.38527671,6,2,0,0.218934911,0,0,20.85207101,0,0.026627219,0.541420118,0,78.36094675,0,0.0015781,0.005345515,0.000420862,0.007530705,0.002551844,0.00404937,2
783,783,Three Stepped Figures,Willi Baumeister,1920,abstract,https://uploads5.wikiart.org/images/willi-baumeister/three-stepped-figures-1920.jpg,55.83925413,7,3,0,38.06535948,0,0,29.77124183,0,0.245098039,0.18627451,0,31.73202614,0,0.006540268,0.007991067,0.00564952,0.003376002,0.007570156,0.005171868,18
784,784,Wall Picture with Segments,Willi Baumeister,1920,abstract,https://uploads1.wikiart.org/images/willi-baumeister/wall-picture-with-segments-1920.jpg,72.04164056,3,2,0,4.431952663,0,0,70.5295858,0,0.00591716,0,0,25.03254438,0,0.001580856,0.006046137,0.006707241,0.007633588,0.006397714,0.007176811,1
785,785,Depiction of Apollo,Willi Baumeister,1921,abstract,https://uploads3.wikiart.org/images/willi-baumeister/depiction-of-apollo-1921.jpg,68.08575074,8,2,0,3.924657534,0.023972603,0.003424658,61.93493151,0,0,0.034246575,0,34.07876712,0,0.005027039,0.00498108,0.008120336,0.004671824,0.001672046,0.009798606,1
786,786,The Sculptor,Willi Baumeister,1923,abstract,https://uploads5.wikiart.org/images/willi-baumeister/the-sculptor-1923.jpg,59.27075998,8,2,0,10.45620438,0,0,83.52919708,0,0.332116788,1.923357664,0,1.153284672,2.605839416,0.002561118,0.003573509,0.002875908,0.009868677,0.004122108,0.008832685,14
787,787,Wall Picture with Metals,Willi Baumeister,1923,abstract,https://uploads8.wikiart.org/images/willi-baumeister/wall-picture-with-metals-1923.jpg,67.39398595,6,3,0,11.78731343,0.108208955,0,57.22761194,0,0.059701493,0.27238806,0,30.54477612,0,0.003369494,0.004004459,0.001740211,0.001737835,0.000166854,0.008962815,1
788,788,Chess,Willi Baumeister,1925,abstract,https://uploads7.wikiart.org/images/willi-baumeister/chess-1925.jpg,65.79912443,7,2,0,4.990566038,0.047169811,0,87.60062893,0,0.012578616,0.006289308,0,7.342767296,0,0.002846782,0.007401596,0.000679556,0.002779473,0.000785278,0.001329969,14
789,789,Machine with Red Square,Willi Baumeister,1926,abstract,https://uploads7.wikiart.org/images/willi-baumeister/machine-with-red-square-1926.jpg,49.66681654,3,2,0,16.49681529,0,0,83.36305732,0,0,0,0,0.140127389,0,0.000943693,0.008549704,0.004147498,0.008318124,0.007987614,0.005011565,8
790,790,Planar Tension with Red,Willi Baumeister,1926,abstract,https://uploads7.wikiart.org/images/willi-baumeister/planar-tension-with-red-1926.jpg,72.43630879,7,3,0,6.937062937,0.020979021,0,72.51048951,0,0.125874126,3.601398601,0,16.8041958,0,0.001826712,0.004994963,0.00279283,0.002245229,0.003495178,0.003646881,1
791,791,Swimmers on the Ladder,Willi Baumeister,1929,abstract,https://uploads6.wikiart.org/images/willi-baumeister/swimmers-on-the-ladder-1929.jpg,62.41834907,12,3,0,19.95679012,0.046296296,0,50.5617284,0,0.222222222,3.611111111,0,25.60185185,0,0.00560843,0.002535288,0.002189606,0.00518633,0.006761911,0.006741107,1
792,792,The Painter,Willi Baumeister,1929,abstract,https://uploads4.wikiart.org/images/willi-baumeister/the-painter-1929.jpg,55.73791241,8,2,0,20.33233533,0,0,76.51497006,0,0.041916168,0.979041916,0,2.131736527,0,0.004762818,0.003044286,0.004694686,0.004154018,0.000288823,0.004254639,8
793,793,Machine Man with Spiral Turn,Willi Baumeister,1930,abstract,https://uploads3.wikiart.org/images/willi-baumeister/machine-man-with-spiral-turn-1930.jpg,61.41959543,11,3,0,17.95886076,0,0,64.10126582,0,0.196202532,0,0,17.74367089,0,0.005989275,0.002194663,0.003443358,0.003070482,0.00884583,0.00766941,1
794,794,Flamelet Picture,Willi Baumeister,1931,abstract,https://uploads0.wikiart.org/images/willi-baumeister/flamelet-picture-1931.jpg,73.38785442,8,3,0,10.23741007,0.007194245,0,27.8705036,0,0.003597122,0,0,61.43165468,0.449640288,0.008719762,0.00832727,0.004055899,0.005711987,0.004326904,0.000728185,3
795,795,Painter with Palette,Willi Baumeister,1933,abstract,https://uploads4.wikiart.org/images/willi-baumeister/painter-with-palette-1933.jpg,57.40068699,7,2,0,14.90510949,0.00729927,0,81.59124088,0,0.080291971,0,0,3.416058394,0,0.007661213,0.009643946,0.006123864,0.003520991,0.007686662,0.004601168,8
796,796,Tennis,Willi Baumeister,1933,abstract,https://uploads8.wikiart.org/images/willi-baumeister/tennis-1933.jpg,57.01213534,4,3,0,12.50304878,0,0,81.51829268,0,0.021341463,0,0,5.957317073,0,0.007153397,0.001541327,0.000898905,0.002182145,0.005689672,0.000481294,8
797,797,Diver with Reflection III,Willi Baumeister,1934,abstract,https://uploads0.wikiart.org/images/willi-baumeister/diver-with-reflection-iii-1934.jpg,57.49756098,4,3,0,15.32621951,3.256097561,0,53.4054878,0,0.149390244,26.52134146,0,1.341463415,0,0.004328731,0.000158143,0.003667868,0.001452341,0.00499431,0.000284387,13
798,798,Runner,Willi Baumeister,1934,abstract,https://uploads8.wikiart.org/images/willi-baumeister/runner-1934.jpg,42.76382477,6,2,0,26.89240506,0,0,69.87658228,0,0.003164557,2.990506329,0,0.237341772,0,0.00704629,0.006707338,0.005573275,0.005308179,0.00357963,0.004565903,6
799,799,Soccer Player,Willi Baumeister,1934,abstract,https://uploads6.wikiart.org/images/willi-baumeister/soccer-player-1934.jpg,58.00633261,4,3,0,15.76666667,0.322222222,0,53.72222222,0,0.011111111,30.14074074,0,0.037037037,0,0.000659579,0.008916802,0.006285892,0.009414955,0.004185235,0.002597101,13
800,800,Reddish Tennis,Willi Baumeister,1935,abstract,https://uploads7.wikiart.org/images/willi-baumeister/reddish-tennis-1935.jpg,48.17545297,5,2,0,21.98101266,0,0,73.25316456,0,0,3.689873418,0,0,1.075949367,0.003948034,0.002085085,0.000537327,0.00683171,0.00296496,0.002087683,8
801,801,Figure in Motion,Willi Baumeister,1936,abstract,https://uploads0.wikiart.org/images/willi-baumeister/figure-in-motion-1936.jpg,59.79004935,4,4,0,9.700680272,1.207482993,0,68.36734694,0,0.040816327,7.200680272,0,9.06462585,4.418367347,0.007965349,0.007713499,0.002363281,0.004262042,0.001249816,0.005910341,8
802,802,Mask 4,Willi Baumeister,1936,abstract,https://uploads8.wikiart.org/images/willi-baumeister/mask-4-1936.jpg,44.1870892,7,2,0,28.12323944,0.003521127,0,70.16901408,0,0,0.588028169,0,1.116197183,0,0.000942329,0.007471134,0.006147618,0.00928362,0.003888847,0.00761052,6
803,803,Ideogram,Willi Baumeister,1937,abstract,https://uploads1.wikiart.org/images/willi-baumeister/ideogram-1937.jpg,60.87303383,5,2,0,38.87637363,0,0,1.35989011,0,0.107142857,0,0,59.65659341,0,0.001584786,0.001563135,0.005561457,0.007205368,0.00046649,0.007133331,15
804,804,Floating Forms with White,Willi Baumeister,1938,abstract,https://uploads0.wikiart.org/images/willi-baumeister/floating-forms-with-white-1938.jpg,78.9116523,6,2,0,12.98089172,0,0,1.089171975,0,0.00955414,0,0,85.92038217,0,0.000626821,0.007147669,0.007623888,0.006609871,0.004690641,3.72E-05,2
805,805,Ideogram,Willi Baumeister,1938,abstract,https://uploads1.wikiart.org/images/willi-baumeister/ideogram-1938.jpg,67.64020303,4,3,0,23.4929078,2.156028369,0,56.21276596,0,0.003546099,0,0,18.13475177,0,0.007892956,0.004910612,0.007337124,0.005984868,0.00375134,0.003109883,1
806,806,Tori,Willi Baumeister,1938,abstract,https://uploads6.wikiart.org/images/willi-baumeister/tori-1938.jpg,60.67305283,8,3,0,39.22222222,0,0,7.836805556,0,0.017361111,0,0,52.92361111,0,0.000123467,0.006421676,0,0.004055479,0.003920608,0.00504701,15
807,807,Variation on Eidos I,Willi Baumeister,1938,abstract,https://uploads4.wikiart.org/images/willi-baumeister/variation-on-eidos-i-1938.jpg,64.68476049,7,3,0,15.61075949,0,0,57.9556962,0,0.765822785,0,0,25.66772152,0,0.004663932,0.003173868,0.006825712,0.002144082,0.003865596,0.005237164,1
808,808,Colored Ideogram,Willi Baumeister,1939,abstract,https://uploads0.wikiart.org/images/willi-baumeister/colored-ideogram-1939.jpg,61.3800759,6,3,0,17.29354839,0.003225806,0,35.31935484,0,0,4.383870968,0,42.56774194,0.432258065,0.004240911,0.000755131,0.003466502,0.001703403,0.003002798,0.006664844,18
809,809,Eidos Floating,Willi Baumeister,1939,abstract,https://uploads7.wikiart.org/images/willi-baumeister/eidos-floating-1939.jpg,65.6489916,9,3,0,13.63214286,1.721428571,0,67.93214286,0,0.010714286,0.921428571,0,14.89642857,0.885714286,0.003222664,0.000788318,0.002253352,0.002911425,0.005578017,0.00037428,1
810,810,Stone Garden,Willi Baumeister,1939,abstract,https://uploads5.wikiart.org/images/willi-baumeister/stone-garden-1939.jpg,67.95604787,7,3,0,6.422077922,0.006493506,0,66.11363636,0,0.016233766,1.237012987,0,26.20454545,0,0.003127148,0.004542326,0.007478117,0.005037524,0.002301456,0.007077335,1
811,811,Dedicated to Jacques Callot,Willi Baumeister,1941,abstract,https://uploads2.wikiart.org/images/willi-baumeister/dedicated-to-jacques-callot-1941.jpg,64.35893557,4,4,0,6.261904762,0.247619048,0,77.33333333,0,0,6.885714286,0,9.271428571,0,0.001693649,0.008777179,0.006755404,0.007785985,0.002295295,0.00029988,14
812,812,Jurassic,Willi Baumeister,1942,abstract,https://uploads1.wikiart.org/images/willi-baumeister/jurassic-1942.jpg,54.14302965,3,2,0,11.57926829,0.213414634,0,86.58841463,0,0.134146341,0.134146341,0,1.350609756,0,0.006019683,0.003279628,0.000764112,0.006891051,0.000191077,0.007159221,14
813,813,Perforation on Yellow,Willi Baumeister,1942,abstract,https://uploads5.wikiart.org/images/willi-baumeister/perforation-on-yellow-1942.jpg,65.81708009,10,3,0,13.19578313,0.219879518,0,57.45783133,0,0,0,0,29.12650602,0,0.004412179,0.004110836,0.001917515,0.000720529,0.000535197,0.007971517,1
814,814,Esther XX,Willi Baumeister,1943,abstract,https://uploads2.wikiart.org/images/willi-baumeister/esther-xx-1943.jpg,73.69763226,1,3,0,9.144654088,0,0,36.20754717,0,0.534591195,0,0,54.11320755,0,0.005502964,0.000196502,0.000130911,0.005171342,0.001603193,0.003657859,19
815,815,Gilgamesh and Enkidu,Willi Baumeister,1943,abstract,https://uploads4.wikiart.org/images/willi-baumeister/gilgamesh-and-enkidu-1943.jpg,55.77319506,5,2,0,13.12427746,0,0,85.92774566,0,0.161849711,0,0,0.786127168,0,0.006448502,0.000572203,0.000661336,0.006501716,0.001896905,0.003339853,14
816,816,Perforation,Willi Baumeister,1944,abstract,https://uploads4.wikiart.org/images/willi-baumeister/perforation-1944.jpg,58.71029412,16,3,0,19.66964286,0.053571429,0,59.59821429,0,0.133928571,0.035714286,0,20.50892857,0,0.007862847,0.00185128,0.001756711,0.004159093,0.001170347,0.003913713,1
817,817,Sun Figures,Willi Baumeister,1944,abstract,https://uploads4.wikiart.org/images/willi-baumeister/sun-figures-1944.jpg,79.45726716,1,2,0,1.225,0.36875,0,44.434375,0,0.0625,0.128125,0,53.78125,0,0.003118742,0.003377595,0.003485593,0.006175475,0.002247414,0.007923352,19
818,818,Harps,Willi Baumeister,1945,abstract,https://uploads7.wikiart.org/images/willi-baumeister/harps-1945.jpg,69.19406429,11,3,0,22.28911565,0.010204082,0,25.37414966,0,0,0,0,52.32653061,0,0.00750268,0.003611528,0.000466017,0.008595681,0.000394633,0.003884473,3
819,819,Maya Wall,Willi Baumeister,1945,abstract,https://uploads2.wikiart.org/images/willi-baumeister/maya-wall-1945.jpg,63.49473114,3,3,0,13.31595092,1.021472393,0,65.80981595,0,0.012269939,1.082822086,0,18.56441718,0.193251534,0.005553264,0.005111273,0.001747641,0.00091973,0.001777947,0.00495852,1
820,820,The Prophet and Herodias,Willi Baumeister,1946,abstract,https://uploads8.wikiart.org/images/willi-baumeister/the-prophet-and-herodias-1946.jpg,78.80215177,6,3,0,13.3538961,0.766233766,0,21.72077922,0,0.113636364,0.282467532,0,63.76298701,0,0.001164518,0.000204851,0.006194252,0.008379666,0.003145168,0.007127261,3
821,821,Happy Day,Willi Baumeister,1947,abstract,https://uploads2.wikiart.org/images/willi-baumeister/happy-day-1947.jpg,70.25365643,7,4,0,8.028301887,6.22327044,0,57.52515723,0,0.176100629,1.352201258,0,25.06289308,1.632075472,0.006701964,0.008500487,0.000705574,0.005774559,0.003107354,0.003856084,1
822,822,Peruvian Wall,Willi Baumeister,1947,abstract,https://uploads6.wikiart.org/images/willi-baumeister/peruvian-wall-1947.jpg,56.15464461,5,2,0,13.25625,0.103125,0,83.2375,0,0.234375,1.365625,0,1.790625,0.0125,0.000129731,0.007505605,0.005549786,0.002721088,0.005197674,0.005958742,8
823,823,Primordial Figures,Willi Baumeister,1947,abstract,https://uploads2.wikiart.org/images/willi-baumeister/primordial-figures-1947.jpg,76.69053414,2,3,0,8.568965517,1.051724138,0,29.48965517,0,0.010344828,0.444827586,0,60.43448276,0,0.000643184,0.009328003,0.008966043,0.005338078,0.006420485,0.007890145,3
824,824,Shamash told us to fight against Chumbaba,Willi Baumeister,1947,abstract,https://uploads7.wikiart.org/images/willi-baumeister/shamash-told-us-to-fight-against-chumbaba-1947.jpg,79.21024252,2,4,0,8.075657895,24.45065789,0,17.04276316,0,0.006578947,0,0,50.42434211,0,0.003624648,0.004602695,0.000930544,0.00247651,0.006746352,0.007777778,3
825,825,Two Epochs,Willi Baumeister,1947,abstract,https://uploads3.wikiart.org/images/willi-baumeister/two-epochs-1947.jpg,73.89796614,10,3,0,15.78571429,2.043478261,0,27.00621118,0,0,0.329192547,0,54.72981366,0.105590062,0.006445702,0.006484316,0.000300511,0.005895261,0.006244249,0.008483917,3
826,826,Aztec Couple,Willi Baumeister,1948,abstract,https://uploads5.wikiart.org/images/willi-baumeister/aztec-couple-1948.jpg,51.83245395,5,2,0,18.72727273,0,0,76.63939394,0,0.087878788,0,0,4.545454545,0,0.002418114,0.00744721,0.005184115,0.007277062,0.000595854,0.004607717,8
827,827,Owambo,Willi Baumeister,1948,abstract,https://uploads8.wikiart.org/images/willi-baumeister/owambo-1948.jpg,61.02049141,18,3,0,26.70987654,0.037037037,0,33.39197531,0,2.163580247,1.228395062,0,36.4691358,0,0.000621138,0.007596595,0.000524109,0.000851817,0.000394529,0.00285087,18
828,828,Animated Slope,Willi Baumeister,1949,abstract,https://uploads7.wikiart.org/images/willi-baumeister/animated-slope-1949.jpg,70.8688307,10,3,0,7.74695122,1.140243902,0,46.02743902,0,0.00304878,4.195121951,0,40.86280488,0.024390244,0.006716537,0.006928994,0.004966255,0.00247682,0.006170876,0.00324345,19
829,829,Amenophis,Willi Baumeister,1950,abstract,https://uploads2.wikiart.org/images/willi-baumeister/amenophis-1950.jpg,69.0176025,23,3,0,26.99147727,0.698863636,0,12.85511364,0,0.122159091,0.170454545,0,59.16193182,0,0.00511572,0.006748142,3.11E-05,0.001635903,0.006384304,0.004031258,15
830,830,Black Metamorphosis,Willi Baumeister,1950,abstract,https://uploads3.wikiart.org/images/willi-baumeister/black-metamorphosis-1950.jpg,75.14935681,12,3,0,20.93949045,0,0,10.41401274,0,0.047770701,0.00955414,0,68.58917197,0,0.00113875,0.008467102,0.003787746,0.00719809,0.006515002,0.000910141,3
831,831,Seaweed,Willi Baumeister,1950,abstract,https://uploads0.wikiart.org/images/willi-baumeister/seaweed-1950.jpg,56.34487745,13,2,0,10.78125,0.096875,0,86.7875,0,0.184375,0,0,2.15,0,0.005921884,0.006317056,0.007234353,0.006656682,0.003507834,0.006987449,14
832,832,Wind,Willi Baumeister,1950,abstract,https://uploads6.wikiart.org/images/willi-baumeister/wind-1950.jpg,69.26102343,8,3,0,24.72256098,0.012195122,0,18.78658537,0,0.06402439,0.051829268,0,56.36280488,0,0.007885305,0.007799501,0.005876456,0.000789429,0.008302229,0.006749704,3
833,833,Phantom with Red Figure,Willi Baumeister,1951,abstract,https://uploads7.wikiart.org/images/willi-baumeister/phantom-with-red-figure-1951.jpg,60.8601012,7,4,0,29.77419355,3.093548387,0,11.71612903,0,0,5.203225806,0,50.21290323,0,0.008416333,0.008691793,0.005922197,0.007051139,0.001306263,0.005034871,15
834,834,Figure in Motion,Willi Baumeister,1952,abstract,https://uploads0.wikiart.org/images/willi-baumeister/figure-in-motion-1952.jpg,82.08839645,1,3,0,5.650684932,0.01369863,0,15.01027397,0,0.02739726,0.085616438,0,79.21232877,0,0.003778897,0.004281529,0.002410183,0.005627897,0.008585293,0.001494992,2
835,835,Phantom and Yellow Table,Willi Baumeister,1952,abstract,https://uploads8.wikiart.org/images/willi-baumeister/phantom-and-yellow-table-1952.jpg,50.06826386,13,3,0,41.08609272,1.549668874,0,19.18874172,0,0.947019868,3.029801325,0,34.19205298,0.006622517,0.004358915,0.004464493,0.001701932,0.01110586,0.00445561,0.005299193,15
836,836,Lutins au Printemps,Willi Baumeister,1953,abstract,https://uploads3.wikiart.org/images/willi-baumeister/lutins-au-printemps-1953.jpg,63.28882776,10,3,0,11.63669065,1.089928058,0,62.74460432,0,0.032374101,3.517985612,0,20.97841727,0,0.002015976,0.007621893,0.001262626,0.002120088,0.002970636,0.005956017,1
837,837,Magic Rupestre,Willi Baumeister,1953,abstract,https://uploads7.wikiart.org/images/willi-baumeister/magic-rupestre-1953.jpg,65.83193816,2,3,0,19.16346154,3.458333333,0,37.625,0,0.03525641,2.355769231,0,37.35576923,0.006410256,0.002496626,0.000372477,0.007420207,0.003694747,0.001009387,0.00469135,18
838,838,Montaru 9,Willi Baumeister,1953,abstract,https://uploads2.wikiart.org/images/willi-baumeister/montaru-9-1953.jpg,41.00175968,8,3,0,58.50641026,0.038461538,0.041666667,7.833333333,0,0.115384615,3.615384615,0,29.50641026,0.342948718,0.007302567,0.001100277,0.00947185,0.00667736,0.008708109,0.004059845,0
839,839,Monturi with Red and Blue,Willi Baumeister,1953,abstract,https://uploads0.wikiart.org/images/willi-baumeister/monturi-with-red-and-blue-1953.jpg,76.48824863,9,3,0,12.80952381,0.894557823,0,15.28911565,0,0.040816327,2.782312925,0,66.47619048,1.707482993,0.002863999,0.006724077,0.004813003,0.008008008,0.00093985,0.002082842,3
840,840,Nocturno,Willi Baumeister,1953,abstract,https://uploads1.wikiart.org/images/willi-baumeister/nocturno-1953.jpg,56.04754248,7,1,0,2.44,0,0,96.03333333,0,0.016666667,0.033333333,0,1.476666667,0,0.004770256,0.001693779,0.007519061,0.007964633,0.005413005,0.008607364,14
841,841,Safer 5,Willi Baumeister,1953,abstract,https://uploads0.wikiart.org/images/willi-baumeister/safer-5-1953.jpg,60.47576858,5,4,0,23.30246914,29.14814815,0,22.39506173,0,0.472222222,21.50925926,0,3.172839506,0,0.000392182,0.007399646,0.003019344,0.007610151,0.002066387,0.005280988,12
842,842,"Monturi, White Discus",Willi Baumeister,1954,abstract,https://uploads4.wikiart.org/images/willi-baumeister/monturi-white-discus-1954.jpg,86.60306687,6,2,0,0.865384615,3.278846154,0.044871795,8.528846154,0,0.592948718,0.064102564,0,85.20192308,1.423076923,0.009315497,0.006084964,0.003515138,0.005381166,0.001531909,0.006871949,2
843,843,Aru 2,Willi Baumeister,1955,abstract,https://uploads7.wikiart.org/images/willi-baumeister/aru-2-1955.jpg,34.21480774,5,3,0,1.581168831,0.006493506,0.003246753,5.175324675,0,57.64935065,0.551948052,0,34.18181818,0.850649351,0.008982904,0.011144959,0.009527382,0.013036637,0.011626128,0.008624009,11
844,844,Aru Dark Blue,Willi Baumeister,1955,abstract,https://uploads6.wikiart.org/images/willi-baumeister/aru-dark-blue-1955.jpg,44.48690702,3,3,0,51.03548387,0,0,34.40645161,0,0,0.009677419,0,14.5483871,0,0.008136501,0.007075309,0.002193899,0.005133682,0.005854233,0.000524329,7
845,845,Aru with Yellow,Willi Baumeister,1955,abstract,https://uploads8.wikiart.org/images/willi-baumeister/aru-with-yellow-1955.jpg,55.46007003,3,5,0,30.63214286,12.81428571,0,43.13928571,0,0.435714286,5.035714286,0,7.928571429,0.014285714,0.00533168,0.00922664,0.007460184,0.009478869,0.008901579,0.003694219,7
846,846,Bluxao V,Willi Baumeister,1955,abstract,https://uploads1.wikiart.org/images/willi-baumeister/bluxao-v-1955.jpg,36.43150155,7,2,0,29.55263158,2.184210526,0,65.24671053,0,0,1.703947368,0,1.3125,0,0.00707111,0.00219547,0.006458242,0.006760481,0.002475522,0.00167336,6
847,847,Bluxao,Willi Baumeister,1955,abstract,https://uploads8.wikiart.org/images/willi-baumeister/bluxao-1955.jpg,45.83275663,13,2,0,9.323529412,4.088235294,0,79.90073529,0,0.147058824,4.794117647,0,1.356617647,0.389705882,0.000798435,0.002276631,0.007700857,0.009698663,0.006315453,0.009936012,8
848,848,Combing with Dots,Willi Baumeister,1955,abstract,https://uploads1.wikiart.org/images/willi-baumeister/combing-with-dots-1955.jpg,77.78078735,1,3,0,7.209302326,0.399224806,0,30.14728682,0,0.112403101,0,0,62.13178295,0,0.002512563,0.003187324,0.009017038,0.002595194,0.006756448,0.007382376,3
849,849,Han-i on Yellow,Willi Baumeister,1955,abstract,https://uploads8.wikiart.org/images/willi-baumeister/han-i-on-yellow-1955.jpg,79.31712524,6,2,0,0.189516129,0.008064516,0,41.51612903,0,0,0,0,58.28629032,0,0.008485527,0.008284178,0.005904315,0.010643821,0.008504514,0.00413637,19
850,850,White Butterfly,Willi Baumeister,1955,abstract,https://uploads8.wikiart.org/images/willi-baumeister/white-butterfly-1955.jpg,66.11236897,2,3,0,19.11320755,0.160377358,0,42.22641509,0,0.245283019,0.773584906,0,37.48113208,0,0.001733796,0.001407271,0.000403986,0.000799148,0.006746151,0.001307409,19
851,851,Abstrakte Komposition,Willi Baumeister,0,abstract,https://uploads0.wikiart.org/images/willi-baumeister/abstrakte-komposition.jpg,61.04418301,7,2,0,14.62222222,0,0,78.43333333,0,0.103703704,2.803703704,0,4.037037037,0,0.008092983,0.002963221,0.006188333,0.007543341,0.007947848,0.006182107,8
852,852,A Print from Saundarya Lahiri,Akkitham Narayanan,1974,abstract,https://uploads6.wikiart.org/images/akkitham-narayanan/a-print-from-saundarya-lahiri-1974.jpg,43.04142157,6,4,0,49.39945652,0,0,31.19021739,0,0,10.79619565,0,8.5625,0.051630435,0.005610551,0.005998059,0.000933543,0.005794217,0.001819943,0.002474167,7
853,853,A Print from Saundarya Lahiri,Akkitham Narayanan,1974,abstract,https://uploads8.wikiart.org/images/akkitham-narayanan/a-print-from-saundarya-lahiri-1974-1.jpg,53.75746277,6,4,0,28.28415301,0.00273224,0,48.04918033,0,3.978142077,6.18852459,0,12.21038251,1.286885246,0.001245655,0.004826171,0.002283237,0.001155001,0.003224413,0.001817133,7
854,854,A Print from Saundarya Lahiri,Akkitham Narayanan,1974,abstract,https://uploads8.wikiart.org/images/akkitham-narayanan/a-print-from-saundarya-lahiri-1974-2.jpg,37.22571398,9,5,0,48.19293478,0,0,6.225543478,0,0.092391304,17.54891304,0,9.173913043,18.76630435,0.005016474,0.003944944,0.007066326,0.006119553,0.006393899,0.00265851,0
